Nome_Formatado
"Moura;algoritmos;3.7;5.4;4.6;reprovado, Juliana"
"Dados;7.0;7.9;7.5;aprovado, Juliana Moura;banco De"
"Software;5.3;7.7;6.5;reprovado, Juliana Moura;engenharia De"
"I;7.1;1.5;4.3;reprovado, Luiz Henrique;cálculo"
"I;9.5;0.6;5.0;reprovado, Luiz Henrique;física"
"Henrique;algoritmos;9.4;2.4;5.9;reprovado, Luiz"
"Dados;4.5;9.8;7.2;aprovado, Luiz Henrique;banco De"
"Software;9.5;8.0;8.8;aprovado, Luiz Henrique;engenharia De"
"I;7.9;1.4;4.7;reprovado, Luiz Henrique;cálculo"
"I;2.3;2.6;2.5;reprovado, Luiz Henrique;física"
"Henrique;algoritmos;7.4;0.3;3.9;reprovado, Luiz"
"Dados;1.6;3.7;2.7;reprovado, Luiz Henrique;banco De"
"Software;8.1;7.6;7.8;aprovado, Luiz Henrique;engenharia De"
"I;8.2;7.5;7.8;aprovado, Rafael Pereira;cálculo"
"I;5.9;8.5;7.2;aprovado, Rafael Pereira;física"
"Pereira;algoritmos;0.9;7.5;4.2;reprovado, Rafael"
"Dados;6.5;1.4;4.0;reprovado, Rafael Pereira;banco De"
"Software;7.7;3.2;5.5;reprovado, Rafael Pereira;engenharia De"
"I;6.1;3.2;4.7;reprovado, Juliana Moura;cálculo"
"I;8.1;9.8;8.9;aprovado, Juliana Moura;física"
"Moura;algoritmos;5.0;7.8;6.4;reprovado, Juliana"
"Dados;5.2;7.9;6.6;reprovado, Juliana Moura;banco De"
"Software;9.4;3.2;6.3;reprovado, Juliana Moura;engenharia De"
"I;9.3;7.2;8.2;aprovado, Rafael Pereira;cálculo"
"I;2.9;3.4;3.1;reprovado, Rafael Pereira;física"
"Pereira;algoritmos;4.2;7.0;5.6;reprovado, Rafael"
"Dados;5.1;8.5;6.8;reprovado, Rafael Pereira;banco De"
"Software;3.5;5.9;4.7;reprovado, Rafael Pereira;engenharia De"
"I;0.4;7.7;4.0;reprovado, João Da Silva;cálculo"
"I;5.6;4.0;4.8;reprovado, João Da Silva;física"
"Silva;algoritmos;3.1;6.3;4.7;reprovado, João Da"
"Dados;5.8;8.6;7.2;aprovado, João Da Silva;banco De"
"Software;4.6;6.8;5.7;reprovado, João Da Silva;engenharia De"
"I;3.1;1.8;2.5;reprovado, Fernanda Lima;cálculo"
"I;1.5;4.1;2.8;reprovado, Fernanda Lima;física"
"Lima;algoritmos;8.7;3.1;5.9;reprovado, Fernanda"
"Dados;1.6;1.4;1.5;reprovado, Fernanda Lima;banco De"
"Software;0.3;8.5;4.4;reprovado, Fernanda Lima;engenharia De"
"I;9.9;4.2;7.1;aprovado, Ana Paula;cálculo"
"I;0.4;0.8;0.6;reprovado, Ana Paula;física"
"Paula;algoritmos;6.4;0.8;3.6;reprovado, Ana"
"Dados;4.2;0.3;2.2;reprovado, Ana Paula;banco De"
"Software;1.4;6.6;4.0;reprovado, Ana Paula;engenharia De"
"I;3.9;7.9;5.9;reprovado, Ana Paula;cálculo"
"I;3.4;3.6;3.5;reprovado, Ana Paula;física"
"Paula;algoritmos;2.5;3.3;2.9;reprovado, Ana"
"Dados;6.4;8.6;7.5;aprovado, Ana Paula;banco De"
"Software;8.7;8.5;8.6;aprovado, Ana Paula;engenharia De"
"I;4.4;8.9;6.7;reprovado, Luiz Henrique;cálculo"
"I;2.0;0.4;1.2;reprovado, Luiz Henrique;física"
"Henrique;algoritmos;5.1;6.3;5.7;reprovado, Luiz"
"Dados;9.8;5.1;7.5;aprovado, Luiz Henrique;banco De"
"Software;7.1;0.5;3.8;reprovado, Luiz Henrique;engenharia De"
"I;4.2;0.9;2.6;reprovado, Juliana Moura;cálculo"
"I;2.9;7.7;5.3;reprovado, Juliana Moura;física"
"Moura;algoritmos;7.9;9.3;8.6;aprovado, Juliana"
"Dados;0.6;1.5;1.1;reprovado, Juliana Moura;banco De"
"Software;4.7;3.1;3.9;reprovado, Juliana Moura;engenharia De"
"I;9.3;4.1;6.7;reprovado, Rafael Pereira;cálculo"
"I;5.5;5.2;5.3;reprovado, Rafael Pereira;física"
"Pereira;algoritmos;5.1;9.4;7.2;aprovado, Rafael"
"Dados;1.8;2.4;2.1;reprovado, Rafael Pereira;banco De"
"Software;0.2;6.2;3.2;reprovado, Rafael Pereira;engenharia De"
"I;1.0;6.7;3.9;reprovado, Juliana Moura;cálculo"
"I;3.8;0.5;2.1;reprovado, Juliana Moura;física"
"Moura;algoritmos;1.9;6.6;4.2;reprovado, Juliana"
"Dados;1.6;3.3;2.5;reprovado, Juliana Moura;banco De"
"Software;7.1;5.6;6.3;reprovado, Juliana Moura;engenharia De"
"I;1.7;4.0;2.9;reprovado, Rafael Pereira;cálculo"
"I;6.1;2.8;4.4;reprovado, Rafael Pereira;física"
"Pereira;algoritmos;9.8;4.9;7.4;aprovado, Rafael"
"Dados;3.4;3.0;3.2;reprovado, Rafael Pereira;banco De"
"Software;7.8;5.7;6.8;reprovado, Rafael Pereira;engenharia De"
"I;3.7;3.4;3.5;reprovado, Luiz Henrique;cálculo"
"I;0.5;5.5;3.0;reprovado, Luiz Henrique;física"
"Henrique;algoritmos;9.4;9.7;9.6;aprovado, Luiz"
"Dados;7.4;0.9;4.2;reprovado, Luiz Henrique;banco De"
"Software;6.0;4.6;5.3;reprovado, Luiz Henrique;engenharia De"
"I;5.4;6.2;5.8;reprovado, Carlos Eduardo;cálculo"
"I;10.0;2.3;6.2;reprovado, Carlos Eduardo;física"
"Eduardo;algoritmos;2.5;2.9;2.7;reprovado, Carlos"
"Dados;6.5;7.7;7.1;aprovado, Carlos Eduardo;banco De"
"Software;2.1;1.1;1.6;reprovado, Carlos Eduardo;engenharia De"
"I;1.0;2.9;1.9;reprovado, Pedro Santos;cálculo"
"I;0.3;7.3;3.8;reprovado, Pedro Santos;física"
"Santos;algoritmos;0.5;6.4;3.5;reprovado, Pedro"
"Dados;0.1;8.7;4.4;reprovado, Pedro Santos;banco De"
"Software;5.9;1.9;3.9;reprovado, Pedro Santos;engenharia De"
"I;4.9;5.0;5.0;reprovado, João Da Silva;cálculo"
"I;0.0;1.0;0.5;reprovado, João Da Silva;física"
"Silva;algoritmos;8.8;3.7;6.2;reprovado, João Da"
"Dados;9.5;7.6;8.6;aprovado, João Da Silva;banco De"
"Software;5.0;4.5;4.8;reprovado, João Da Silva;engenharia De"
"I;1.2;7.3;4.2;reprovado, Carlos Eduardo;cálculo"
"I;4.0;8.4;6.2;reprovado, Carlos Eduardo;física"
"Eduardo;algoritmos;7.7;3.7;5.7;reprovado, Carlos"
"Dados;5.4;3.6;4.5;reprovado, Carlos Eduardo;banco De"
"Software;6.2;7.9;7.1;aprovado, Carlos Eduardo;engenharia De"
"I;3.2;0.3;1.8;reprovado, Luiz Henrique;cálculo"
"I;0.7;10.0;5.3;reprovado, Luiz Henrique;física"
"Henrique;algoritmos;6.1;4.0;5.0;reprovado, Luiz"
"Dados;3.5;6.8;5.2;reprovado, Luiz Henrique;banco De"
"Software;6.9;0.0;3.5;reprovado, Luiz Henrique;engenharia De"
"I;9.5;1.6;5.5;reprovado, Maria Oliveira;cálculo"
"I;5.8;6.0;5.9;reprovado, Maria Oliveira;física"
"Oliveira;algoritmos;5.1;4.6;4.8;reprovado, Maria"
"Dados;8.4;7.1;7.8;aprovado, Maria Oliveira;banco De"
"Software;9.2;2.5;5.8;reprovado, Maria Oliveira;engenharia De"
"I;5.6;9.7;7.6;aprovado, Camila Costa;cálculo"
"I;8.4;0.5;4.5;reprovado, Camila Costa;física"
"Costa;algoritmos;1.5;9.4;5.5;reprovado, Camila"
"Dados;2.8;2.1;2.5;reprovado, Camila Costa;banco De"
"Software;6.9;8.2;7.5;aprovado, Camila Costa;engenharia De"
"I;9.3;7.2;8.2;aprovado, Fernanda Lima;cálculo"
"I;8.9;5.0;7.0;aprovado, Fernanda Lima;física"
"Lima;algoritmos;1.3;1.4;1.4;reprovado, Fernanda"
"Dados;3.0;3.9;3.5;reprovado, Fernanda Lima;banco De"
"Software;3.5;3.7;3.6;reprovado, Fernanda Lima;engenharia De"
"I;1.0;4.7;2.9;reprovado, Carlos Eduardo;cálculo"
"I;8.2;9.3;8.8;aprovado, Carlos Eduardo;física"
"Eduardo;algoritmos;2.9;6.3;4.6;reprovado, Carlos"
"Dados;4.8;9.4;7.1;aprovado, Carlos Eduardo;banco De"
"Software;0.8;8.5;4.7;reprovado, Carlos Eduardo;engenharia De"
"I;1.3;5.1;3.2;reprovado, Juliana Moura;cálculo"
"I;9.6;6.7;8.2;aprovado, Juliana Moura;física"
"Moura;algoritmos;2.5;0.7;1.6;reprovado, Juliana"
"Dados;4.4;8.3;6.4;reprovado, Juliana Moura;banco De"
"Software;1.5;1.9;1.7;reprovado, Juliana Moura;engenharia De"
"I;1.8;2.6;2.2;reprovado, Juliana Moura;cálculo"
"I;5.6;7.7;6.7;reprovado, Juliana Moura;física"
"Moura;algoritmos;4.4;5.1;4.8;reprovado, Juliana"
"Dados;3.6;2.3;3.0;reprovado, Juliana Moura;banco De"
"Software;0.5;5.3;2.9;reprovado, Juliana Moura;engenharia De"
"I;4.0;6.3;5.2;reprovado, Maria Oliveira;cálculo"
"I;6.1;7.6;6.8;reprovado, Maria Oliveira;física"
"Oliveira;algoritmos;8.8;0.8;4.8;reprovado, Maria"
"Dados;7.4;5.8;6.6;reprovado, Maria Oliveira;banco De"
"Software;3.3;0.7;2.0;reprovado, Maria Oliveira;engenharia De"
"I;5.0;2.2;3.6;reprovado, Juliana Moura;cálculo"
"I;2.0;5.3;3.6;reprovado, Juliana Moura;física"
"Moura;algoritmos;3.9;5.1;4.5;reprovado, Juliana"
"Dados;4.4;2.2;3.3;reprovado, Juliana Moura;banco De"
"Software;3.5;8.4;6.0;reprovado, Juliana Moura;engenharia De"
"I;3.2;8.2;5.7;reprovado, João Da Silva;cálculo"
"I;7.3;0.5;3.9;reprovado, João Da Silva;física"
"Silva;algoritmos;2.8;4.7;3.8;reprovado, João Da"
"Dados;6.6;2.6;4.6;reprovado, João Da Silva;banco De"
"Software;1.5;5.8;3.6;reprovado, João Da Silva;engenharia De"
"I;5.4;5.1;5.2;reprovado, Maria Oliveira;cálculo"
"I;6.1;6.3;6.2;reprovado, Maria Oliveira;física"
"Oliveira;algoritmos;8.7;6.3;7.5;aprovado, Maria"
"Dados;7.1;1.6;4.3;reprovado, Maria Oliveira;banco De"
"Software;5.3;1.5;3.4;reprovado, Maria Oliveira;engenharia De"
"I;9.0;3.9;6.5;reprovado, Juliana Moura;cálculo"
"I;10.0;7.1;8.6;aprovado, Juliana Moura;física"
"Moura;algoritmos;9.6;8.2;8.9;aprovado, Juliana"
"Dados;0.2;9.7;4.9;reprovado, Juliana Moura;banco De"
"Software;9.8;4.9;7.4;aprovado, Juliana Moura;engenharia De"
"I;9.2;0.1;4.6;reprovado, Pedro Santos;cálculo"
"I;8.8;1.5;5.2;reprovado, Pedro Santos;física"
"Santos;algoritmos;1.1;4.6;2.8;reprovado, Pedro"
"Dados;9.5;8.4;8.9;aprovado, Pedro Santos;banco De"
"Software;9.1;6.4;7.8;aprovado, Pedro Santos;engenharia De"
"I;0.5;6.9;3.7;reprovado, Carlos Eduardo;cálculo"
"I;2.9;8.4;5.7;reprovado, Carlos Eduardo;física"
"Eduardo;algoritmos;9.8;4.8;7.3;aprovado, Carlos"
"Dados;5.5;9.9;7.7;aprovado, Carlos Eduardo;banco De"
"Software;3.3;0.6;1.9;reprovado, Carlos Eduardo;engenharia De"
"I;7.4;7.4;7.4;aprovado, Pedro Santos;cálculo"
"I;1.4;4.5;3.0;reprovado, Pedro Santos;física"
"Santos;algoritmos;3.0;1.5;2.2;reprovado, Pedro"
"Dados;4.6;7.4;6.0;reprovado, Pedro Santos;banco De"
"Software;7.3;7.0;7.2;aprovado, Pedro Santos;engenharia De"
"I;6.1;7.7;6.9;reprovado, Maria Oliveira;cálculo"
"I;2.8;7.3;5.0;reprovado, Maria Oliveira;física"
"Oliveira;algoritmos;0.6;9.7;5.1;reprovado, Maria"
"Dados;6.6;0.5;3.5;reprovado, Maria Oliveira;banco De"
"Software;1.5;9.5;5.5;reprovado, Maria Oliveira;engenharia De"
"I;0.5;1.7;1.1;reprovado, Camila Costa;cálculo"
"I;10.0;4.4;7.2;aprovado, Camila Costa;física"
"Costa;algoritmos;2.6;6.0;4.3;reprovado, Camila"
"Dados;1.1;9.5;5.3;reprovado, Camila Costa;banco De"
"Software;8.9;6.6;7.8;aprovado, Camila Costa;engenharia De"
"I;7.3;1.7;4.5;reprovado, Juliana Moura;cálculo"
"I;2.4;7.3;4.8;reprovado, Juliana Moura;física"
"Moura;algoritmos;9.7;2.1;5.9;reprovado, Juliana"
"Dados;7.2;5.7;6.5;reprovado, Juliana Moura;banco De"
"Software;6.6;5.9;6.2;reprovado, Juliana Moura;engenharia De"
"I;8.7;5.4;7.0;aprovado, Fernanda Lima;cálculo"
"I;10.0;7.1;8.6;aprovado, Fernanda Lima;física"
"Lima;algoritmos;7.8;4.2;6.0;reprovado, Fernanda"
"Dados;0.1;3.0;1.6;reprovado, Fernanda Lima;banco De"
"Software;1.4;9.8;5.6;reprovado, Fernanda Lima;engenharia De"
"I;7.9;5.3;6.6;reprovado, Juliana Moura;cálculo"
"I;9.2;7.0;8.1;aprovado, Juliana Moura;física"
"Moura;algoritmos;5.8;3.8;4.8;reprovado, Juliana"
"Dados;9.3;3.5;6.4;reprovado, Juliana Moura;banco De"
"Software;8.9;4.0;6.5;reprovado, Juliana Moura;engenharia De"
"I;3.3;6.1;4.7;reprovado, Rafael Pereira;cálculo"
"I;8.2;8.8;8.5;aprovado, Rafael Pereira;física"
"Pereira;algoritmos;7.0;9.8;8.4;aprovado, Rafael"
"Dados;2.2;2.1;2.2;reprovado, Rafael Pereira;banco De"
"Software;6.0;4.7;5.3;reprovado, Rafael Pereira;engenharia De"
"I;2.8;0.1;1.4;reprovado, Ana Paula;cálculo"
"I;7.8;0.8;4.3;reprovado, Ana Paula;física"
"Paula;algoritmos;0.1;9.6;4.8;reprovado, Ana"
"Dados;9.1;0.7;4.9;reprovado, Ana Paula;banco De"
"Software;5.0;9.4;7.2;aprovado, Ana Paula;engenharia De"
"I;0.0;4.0;2.0;reprovado, Rafael Pereira;cálculo"
"I;4.5;8.4;6.5;reprovado, Rafael Pereira;física"
"Pereira;algoritmos;5.1;2.2;3.6;reprovado, Rafael"
"Dados;6.6;5.9;6.2;reprovado, Rafael Pereira;banco De"
"Software;2.5;7.4;5.0;reprovado, Rafael Pereira;engenharia De"
"I;7.6;7.9;7.8;aprovado, Rafael Pereira;cálculo"
"I;2.5;3.4;3.0;reprovado, Rafael Pereira;física"
"Pereira;algoritmos;2.0;0.2;1.1;reprovado, Rafael"
"Dados;7.3;9.0;8.2;aprovado, Rafael Pereira;banco De"
"Software;6.9;4.8;5.8;reprovado, Rafael Pereira;engenharia De"
"I;0.2;2.5;1.4;reprovado, Pedro Santos;cálculo"
"I;7.5;7.0;7.2;aprovado, Pedro Santos;física"
"Santos;algoritmos;7.1;2.9;5.0;reprovado, Pedro"
"Dados;0.5;7.8;4.2;reprovado, Pedro Santos;banco De"
"Software;7.1;6.2;6.7;reprovado, Pedro Santos;engenharia De"
"I;0.6;8.9;4.8;reprovado, João Da Silva;cálculo"
"I;6.2;1.2;3.7;reprovado, João Da Silva;física"
"Silva;algoritmos;8.2;7.7;7.9;aprovado, João Da"
"Dados;4.4;2.3;3.4;reprovado, João Da Silva;banco De"
"Software;8.7;6.8;7.8;aprovado, João Da Silva;engenharia De"
"I;4.7;3.7;4.2;reprovado, Carlos Eduardo;cálculo"
"I;0.5;4.0;2.2;reprovado, Carlos Eduardo;física"
"Eduardo;algoritmos;6.5;3.7;5.1;reprovado, Carlos"
"Dados;7.6;2.1;4.8;reprovado, Carlos Eduardo;banco De"
"Software;4.3;5.0;4.7;reprovado, Carlos Eduardo;engenharia De"
"I;4.2;4.4;4.3;reprovado, Maria Oliveira;cálculo"
"I;1.6;4.0;2.8;reprovado, Maria Oliveira;física"
"Oliveira;algoritmos;1.0;2.8;1.9;reprovado, Maria"
"Dados;6.8;1.5;4.2;reprovado, Maria Oliveira;banco De"
"Software;5.0;4.0;4.5;reprovado, Maria Oliveira;engenharia De"
"I;9.5;7.9;8.7;aprovado, Maria Oliveira;cálculo"
"I;7.5;7.3;7.4;aprovado, Maria Oliveira;física"
"Oliveira;algoritmos;6.2;9.7;7.9;aprovado, Maria"
"Dados;7.4;4.0;5.7;reprovado, Maria Oliveira;banco De"
"Software;1.3;0.3;0.8;reprovado, Maria Oliveira;engenharia De"
"I;8.4;1.3;4.9;reprovado, Maria Oliveira;cálculo"
"I;2.9;1.8;2.4;reprovado, Maria Oliveira;física"
"Oliveira;algoritmos;1.9;5.9;3.9;reprovado, Maria"
"Dados;4.3;3.4;3.8;reprovado, Maria Oliveira;banco De"
"Software;1.2;4.2;2.7;reprovado, Maria Oliveira;engenharia De"
"I;6.5;3.8;5.2;reprovado, Maria Oliveira;cálculo"
"I;9.6;0.6;5.1;reprovado, Maria Oliveira;física"
"Oliveira;algoritmos;6.8;4.8;5.8;reprovado, Maria"
"Dados;3.7;4.8;4.2;reprovado, Maria Oliveira;banco De"
"Software;1.2;5.1;3.1;reprovado, Maria Oliveira;engenharia De"
"I;3.4;4.9;4.2;reprovado, Maria Oliveira;cálculo"
"I;6.5;2.6;4.5;reprovado, Maria Oliveira;física"
"Oliveira;algoritmos;9.4;9.6;9.5;aprovado, Maria"
"Dados;9.2;7.1;8.1;aprovado, Maria Oliveira;banco De"
"Software;9.0;9.8;9.4;aprovado, Maria Oliveira;engenharia De"
"I;5.1;5.9;5.5;reprovado, Ana Paula;cálculo"
"I;8.3;9.4;8.9;aprovado, Ana Paula;física"
"Paula;algoritmos;9.2;4.5;6.8;reprovado, Ana"
"Dados;8.8;9.7;9.2;aprovado, Ana Paula;banco De"
"Software;6.5;6.9;6.7;reprovado, Ana Paula;engenharia De"
"I;3.6;4.2;3.9;reprovado, Ana Paula;cálculo"
"I;5.4;6.3;5.8;reprovado, Ana Paula;física"
"Paula;algoritmos;1.7;7.6;4.6;reprovado, Ana"
"Dados;7.9;3.1;5.5;reprovado, Ana Paula;banco De"
"Software;6.9;5.8;6.3;reprovado, Ana Paula;engenharia De"
"I;7.3;1.6;4.5;reprovado, Ana Paula;cálculo"
"I;0.4;0.5;0.5;reprovado, Ana Paula;física"
"Paula;algoritmos;5.5;1.4;3.5;reprovado, Ana"
"Dados;8.4;6.3;7.3;aprovado, Ana Paula;banco De"
"Software;8.4;8.6;8.5;aprovado, Ana Paula;engenharia De"
"I;9.2;5.2;7.2;aprovado, Fernanda Lima;cálculo"
"I;3.6;7.7;5.7;reprovado, Fernanda Lima;física"
"Lima;algoritmos;8.6;7.3;7.9;aprovado, Fernanda"
"Dados;4.7;3.6;4.2;reprovado, Fernanda Lima;banco De"
"Software;8.2;1.6;4.9;reprovado, Fernanda Lima;engenharia De"
"I;1.8;8.9;5.4;reprovado, Juliana Moura;cálculo"
"I;6.2;2.0;4.1;reprovado, Juliana Moura;física"
"Moura;algoritmos;4.2;8.8;6.5;reprovado, Juliana"
"Dados;7.4;2.0;4.7;reprovado, Juliana Moura;banco De"
"Software;5.5;8.2;6.8;reprovado, Juliana Moura;engenharia De"
"I;8.0;4.1;6.0;reprovado, João Da Silva;cálculo"
"I;5.3;1.4;3.3;reprovado, João Da Silva;física"
"Silva;algoritmos;1.1;7.8;4.5;reprovado, João Da"
"Dados;9.6;9.2;9.4;aprovado, João Da Silva;banco De"
"Software;4.6;7.4;6.0;reprovado, João Da Silva;engenharia De"
"I;8.9;5.6;7.2;aprovado, Maria Oliveira;cálculo"
"I;6.3;8.8;7.6;aprovado, Maria Oliveira;física"
"Oliveira;algoritmos;4.1;5.8;4.9;reprovado, Maria"
"Dados;1.7;6.0;3.9;reprovado, Maria Oliveira;banco De"
"Software;1.0;8.7;4.8;reprovado, Maria Oliveira;engenharia De"
"I;1.9;10.0;6.0;reprovado, João Da Silva;cálculo"
"I;3.9;7.6;5.8;reprovado, João Da Silva;física"
"Silva;algoritmos;6.8;9.0;7.9;aprovado, João Da"
"Dados;0.2;9.9;5.0;reprovado, João Da Silva;banco De"
"Software;2.6;6.6;4.6;reprovado, João Da Silva;engenharia De"
"I;1.2;3.5;2.4;reprovado, Maria Oliveira;cálculo"
"I;5.8;7.2;6.5;reprovado, Maria Oliveira;física"
"Oliveira;algoritmos;5.2;4.2;4.7;reprovado, Maria"
"Dados;3.5;1.6;2.5;reprovado, Maria Oliveira;banco De"
"Software;4.2;8.3;6.2;reprovado, Maria Oliveira;engenharia De"
"I;6.2;0.7;3.5;reprovado, Maria Oliveira;cálculo"
"I;7.6;3.2;5.4;reprovado, Maria Oliveira;física"
"Oliveira;algoritmos;1.5;1.6;1.6;reprovado, Maria"
"Dados;9.4;7.6;8.5;aprovado, Maria Oliveira;banco De"
"Software;0.1;8.4;4.2;reprovado, Maria Oliveira;engenharia De"
"I;5.9;0.9;3.4;reprovado, Pedro Santos;cálculo"
"I;4.7;4.0;4.3;reprovado, Pedro Santos;física"
"Santos;algoritmos;7.9;3.4;5.7;reprovado, Pedro"
"Dados;9.4;4.6;7.0;aprovado, Pedro Santos;banco De"
"Software;6.1;7.6;6.8;reprovado, Pedro Santos;engenharia De"
"I;1.7;5.2;3.5;reprovado, Luiz Henrique;cálculo"
"I;3.1;7.0;5.0;reprovado, Luiz Henrique;física"
"Henrique;algoritmos;7.1;4.1;5.6;reprovado, Luiz"
"Dados;2.1;9.8;6.0;reprovado, Luiz Henrique;banco De"
"Software;5.4;4.9;5.2;reprovado, Luiz Henrique;engenharia De"
"I;10.0;0.1;5.0;reprovado, Ana Paula;cálculo"
"I;7.1;7.7;7.4;aprovado, Ana Paula;física"
"Paula;algoritmos;3.8;9.4;6.6;reprovado, Ana"
"Dados;6.6;6.4;6.5;reprovado, Ana Paula;banco De"
"Software;5.5;4.5;5.0;reprovado, Ana Paula;engenharia De"
"I;3.7;8.3;6.0;reprovado, Maria Oliveira;cálculo"
"I;1.6;4.5;3.0;reprovado, Maria Oliveira;física"
"Oliveira;algoritmos;6.9;9.8;8.4;aprovado, Maria"
"Dados;8.3;5.4;6.9;reprovado, Maria Oliveira;banco De"
"Software;9.9;6.1;8.0;aprovado, Maria Oliveira;engenharia De"
"I;8.6;7.5;8.1;aprovado, Ana Paula;cálculo"
"I;2.0;0.6;1.3;reprovado, Ana Paula;física"
"Paula;algoritmos;1.4;0.7;1.0;reprovado, Ana"
"Dados;8.2;3.4;5.8;reprovado, Ana Paula;banco De"
"Software;0.8;9.7;5.2;reprovado, Ana Paula;engenharia De"
"I;3.2;4.8;4.0;reprovado, Ana Paula;cálculo"
"I;8.6;5.1;6.8;reprovado, Ana Paula;física"
"Paula;algoritmos;7.2;0.9;4.0;reprovado, Ana"
"Dados;4.3;8.0;6.2;reprovado, Ana Paula;banco De"
"Software;1.6;3.3;2.5;reprovado, Ana Paula;engenharia De"
"I;6.6;4.2;5.4;reprovado, João Da Silva;cálculo"
"I;9.5;0.1;4.8;reprovado, João Da Silva;física"
"Silva;algoritmos;9.8;9.6;9.7;aprovado, João Da"
"Dados;9.8;4.9;7.4;aprovado, João Da Silva;banco De"
"Software;9.4;2.3;5.8;reprovado, João Da Silva;engenharia De"
"I;6.0;0.9;3.5;reprovado, Fernanda Lima;cálculo"
"I;7.0;1.8;4.4;reprovado, Fernanda Lima;física"
"Lima;algoritmos;6.7;7.5;7.1;aprovado, Fernanda"
"Dados;5.9;6.0;6.0;reprovado, Fernanda Lima;banco De"
"Software;9.7;9.2;9.4;aprovado, Fernanda Lima;engenharia De"
"I;2.8;1.7;2.2;reprovado, Camila Costa;cálculo"
"I;3.8;7.4;5.6;reprovado, Camila Costa;física"
"Costa;algoritmos;2.6;9.0;5.8;reprovado, Camila"
"Dados;2.8;9.4;6.1;reprovado, Camila Costa;banco De"
"Software;6.7;0.3;3.5;reprovado, Camila Costa;engenharia De"
"I;8.6;7.0;7.8;aprovado, João Da Silva;cálculo"
"I;8.8;2.6;5.7;reprovado, João Da Silva;física"
"Silva;algoritmos;2.2;9.3;5.8;reprovado, João Da"
"Dados;0.6;3.5;2.0;reprovado, João Da Silva;banco De"
"Software;0.4;4.4;2.4;reprovado, João Da Silva;engenharia De"
"I;8.6;8.0;8.3;aprovado, Pedro Santos;cálculo"
"I;4.6;4.1;4.3;reprovado, Pedro Santos;física"
"Santos;algoritmos;8.8;0.5;4.7;reprovado, Pedro"
"Dados;6.0;9.6;7.8;aprovado, Pedro Santos;banco De"
"Software;4.2;2.1;3.2;reprovado, Pedro Santos;engenharia De"
"I;3.7;5.4;4.6;reprovado, Camila Costa;cálculo"
"I;9.1;5.1;7.1;aprovado, Camila Costa;física"
"Costa;algoritmos;1.1;1.9;1.5;reprovado, Camila"
"Dados;3.3;3.2;3.2;reprovado, Camila Costa;banco De"
"Software;9.4;2.1;5.8;reprovado, Camila Costa;engenharia De"
"I;8.4;7.9;8.2;aprovado, Ana Paula;cálculo"
"I;5.8;5.0;5.4;reprovado, Ana Paula;física"
"Paula;algoritmos;8.2;7.6;7.9;aprovado, Ana"
"Dados;1.5;2.2;1.9;reprovado, Ana Paula;banco De"
"Software;0.7;6.6;3.6;reprovado, Ana Paula;engenharia De"
"I;4.0;4.1;4.0;reprovado, Carlos Eduardo;cálculo"
"I;1.4;1.3;1.4;reprovado, Carlos Eduardo;física"
"Eduardo;algoritmos;7.9;3.6;5.8;reprovado, Carlos"
"Dados;5.3;6.7;6.0;reprovado, Carlos Eduardo;banco De"
"Software;6.4;1.4;3.9;reprovado, Carlos Eduardo;engenharia De"
"I;4.8;9.6;7.2;aprovado, Carlos Eduardo;cálculo"
"I;1.1;6.4;3.8;reprovado, Carlos Eduardo;física"
"Eduardo;algoritmos;1.8;8.8;5.3;reprovado, Carlos"
"Dados;7.7;6.5;7.1;aprovado, Carlos Eduardo;banco De"
"Software;3.1;1.7;2.4;reprovado, Carlos Eduardo;engenharia De"
"I;6.5;0.7;3.6;reprovado, Pedro Santos;cálculo"
"I;6.6;4.4;5.5;reprovado, Pedro Santos;física"
"Santos;algoritmos;8.2;9.7;8.9;aprovado, Pedro"
"Dados;7.3;3.1;5.2;reprovado, Pedro Santos;banco De"
"Software;9.9;0.1;5.0;reprovado, Pedro Santos;engenharia De"
"I;2.6;3.6;3.1;reprovado, Maria Oliveira;cálculo"
"I;0.1;5.5;2.8;reprovado, Maria Oliveira;física"
"Oliveira;algoritmos;6.1;2.4;4.2;reprovado, Maria"
"Dados;8.6;3.4;6.0;reprovado, Maria Oliveira;banco De"
"Software;2.8;0.5;1.6;reprovado, Maria Oliveira;engenharia De"
"I;3.2;7.1;5.2;reprovado, Juliana Moura;cálculo"
"I;7.4;6.2;6.8;reprovado, Juliana Moura;física"
"Moura;algoritmos;1.4;5.7;3.5;reprovado, Juliana"
"Dados;3.2;9.5;6.3;reprovado, Juliana Moura;banco De"
"Software;2.8;8.3;5.6;reprovado, Juliana Moura;engenharia De"
"I;8.6;6.9;7.8;aprovado, Luiz Henrique;cálculo"
"I;6.1;1.8;3.9;reprovado, Luiz Henrique;física"
"Henrique;algoritmos;4.5;7.1;5.8;reprovado, Luiz"
"Dados;2.4;8.0;5.2;reprovado, Luiz Henrique;banco De"
"Software;4.8;0.7;2.8;reprovado, Luiz Henrique;engenharia De"
"I;3.5;5.2;4.3;reprovado, Camila Costa;cálculo"
"I;9.1;7.9;8.5;aprovado, Camila Costa;física"
"Costa;algoritmos;2.8;2.7;2.8;reprovado, Camila"
"Dados;1.2;9.7;5.4;reprovado, Camila Costa;banco De"
